ticket_id,created_date,issue_category,priority,first_response_minutes,resolution_time_hours,agent_experience_years,reopened,channel,customer_satisfaction
1614,2024-10-12,Delivery,Medium,155,71,1.9,Yes,Phone,Low
1615,2024-07-01,Technical,Medium,90,41,3.5,Yes,Email,Low
1616,2024-08-23,Technical,Medium,210,58,10.0,No,Chat,Medium
1617,2024-02-24,Billing,Medium,57,50,9.4,No,Chat,Medium
1618,2024-08-22,Delivery,Low,63,10,7.6,Yes,Email,Low
1619,2024-09-15,Technical,Medium,32,2,2.1,No,Phone,Medium
1620,2024-01-12,Technical,Urgent,235,4,1.4,Yes,Chat,Low
1621,2024-06-10,Delivery,Medium,89,37,9.9,No,Chat,Medium
1622,2024-10-30,Delivery,Low,131,66,5.5,Yes,Email,Low
1623,2024-05-11,Account,Medium,48,22,3.4,No,Email,Low
1624,2024-06-13,Technical,Urgent,121,2,4.4,Yes,Email,Low
1625,2024-07-04,Other,High,153,36,6.4,No,Email,Low
1626,2024-10-31,Delivery,High,138,63,6.1,Yes,Email,Low
1627,2024-03-31,Delivery,Urgent,146,8,9.6,Yes,Email,Low
1628,2024-08-13,Other,Medium,183,44,8.0,Yes,Email,Low
1629,2024-08-29,Technical,Low,144,70,5.8,No,Phone,Medium
1630,2024-02-18,Account,Low,21,57,6.9,Yes,Email,Medium
1631,2024-08-07,Delivery,Low,227,44,7.6,Yes,Email,Low
1632,2024-12-09,Billing,Low,226,19,5.1,Yes,Chat,Low
1633,2024-05-27,Other,Low,123,70,1.0,Yes,Chat,Low
1634,2024-04-24,Delivery,High,28,29,7.3,No,Email,Medium
1635,2024-08-15,Other,High,66,26,1.9,Yes,Phone,Low
1636,2024-08-24,Delivery,Low,179,33,8.8,No,Email,Medium
1637,2024-05-06,Technical,Medium,200,23,5.5,No,Chat,Medium
1638,2024-06-20,Delivery,High,207,30,2.8,No,Chat,Low
1639,2024-02-22,Other,Medium,101,39,2.4,No,Email,Low
1640,2024-07-24,Technical,Urgent,85,33,5.9,Yes,Chat,Low
1641,2024-10-06,Other,Urgent,127,20,2.5,No,Phone,Low
1642,2024-11-13,Delivery,Low,182,67,8.0,Yes,Chat,Low
1643,2024-05-29,Other,Low,38,11,1.1,No,Phone,Low
1644,2024-08-21,Other,Urgent,59,43,7.7,No,Phone,Low
1645,2024-07-26,Delivery,High,8,26,5.1,No,Email,Medium
1646,2024-10-01,Other,Medium,205,31,7.7,Yes,Chat,Low
1647,2024-06-19,Technical,Urgent,30,64,0.6,Yes,Email,Low
1648,2024-11-16,Technical,Urgent,43,9,8.6,No,Email,Low
1649,2024-03-05,Billing,Low,72,62,5.7,Yes,Chat,Low
1650,2024-01-15,Technical,Medium,156,7,5.6,Yes,Phone,Low
1651,2024-04-08,Billing,Low,57,41,7.6,Yes,Email,Low
1652,2024-07-03,Other,Medium,9,51,8.9,Yes,Chat,Medium
1653,2024-03-06,Other,Low,240,38,0.6,Yes,Email,Low
1654,2024-02-08,Technical,Urgent,19,65,8.7,No,Phone,Medium
1655,2024-01-26,Account,Urgent,40,57,8.6,No,Chat,Low
1656,2024-10-02,Technical,Low,114,60,6.1,Yes,Email,Low
1657,2024-11-14,Other,Urgent,127,18,3.1,No,Email,Low
1658,2024-08-30,Account,Urgent,188,8,6.9,No,Email,Low
1659,2024-07-29,Billing,High,77,52,5.5,No,Phone,Low
1660,2024-06-24,Delivery,Low,175,36,7.5,No,Chat,Medium
1661,2024-05-07,Account,High,94,68,3.0,Yes,Chat,Low
1662,2024-09-16,Account,Medium,226,51,2.2,Yes,Email,Low
1663,2024-11-09,Other,Urgent,16,54,5.9,Yes,Phone,Medium
1664,2024-07-18,Delivery,Medium,141,24,3.6,No,Email,Low
1665,2024-09-20,Technical,High,176,25,1.0,Yes,Phone,Low
1666,2024-06-06,Other,Medium,100,37,3.3,Yes,Chat,Low
1667,2024-01-22,Billing,Low,234,41,3.1,Yes,Phone,Low
1668,2024-08-01,Billing,Low,238,72,8.4,No,Phone,Medium
1669,2024-01-17,Technical,Low,211,13,4.7,Yes,Email,Low
1670,2024-04-02,Account,Urgent,229,5,6.1,No,Chat,Medium
1671,2024-06-27,Billing,High,124,38,6.4,Yes,Email,Low
1672,2024-09-07,Account,Urgent,8,67,1.3,No,Phone,Medium
1673,2024-05-15,Delivery,Urgent,142,33,7.8,No,Phone,Low
1674,2024-01-02,Billing,Low,131,57,9.9,Yes,Email,Low
1675,2024-03-01,Billing,Urgent,157,24,9.6,Yes,Email,Low
1676,2024-08-19,Delivery,Medium,122,33,4.8,Yes,Phone,Low
1677,2024-02-07,Account,Low,211,4,6.3,No,Chat,High
1678,2024-05-24,Delivery,High,179,34,4.2,No,Email,Low
1679,2024-03-26,Delivery,Urgent,161,43,7.8,No,Chat,Low
1680,2024-07-16,Billing,High,230,44,5.4,No,Phone,Low
1681,2024-11-04,Technical,Low,159,56,6.3,No,Email,Medium
1682,2024-01-04,Technical,Urgent,222,40,7.1,No,Email,Low
1683,2024-03-19,Delivery,Low,81,16,9.9,No,Email,Medium
1684,2024-02-07,Billing,Urgent,72,51,2.9,Yes,Email,Low
1685,2024-04-29,Other,Medium,53,69,1.2,No,Phone,Low
1686,2024-02-29,Delivery,Low,57,37,2.4,No,Chat,Low
1687,2024-12-16,Account,Low,62,60,6.3,Yes,Chat,Low
1688,2024-11-26,Billing,Urgent,59,42,6.6,No,Chat,Low
1689,2024-07-28,Account,High,202,58,0.5,No,Phone,Low
1690,2024-08-19,Technical,High,63,16,9.6,No,Phone,Low
1691,2024-06-03,Technical,Medium,233,11,7.3,No,Chat,Medium
1692,2024-05-24,Billing,Low,24,44,7.7,No,Email,High
1693,2024-04-14,Delivery,Low,172,30,3.5,Yes,Email,Low
1694,2024-05-22,Delivery,High,219,3,8.9,No,Chat,Medium
1695,2024-06-02,Other,Low,22,33,4.9,No,Email,Medium
1696,2024-03-18,Billing,High,146,72,4.4,Yes,Email,Low
1697,2024-10-26,Delivery,Low,134,61,5.3,Yes,Email,Low
1698,2024-03-15,Delivery,Low,17,37,4.4,No,Phone,Medium
1699,2024-10-31,Delivery,Urgent,171,22,6.7,No,Phone,Low
1700,2024-11-17,Billing,Medium,120,18,6.1,No,Chat,Medium
1701,2024-06-07,Account,Low,45,37,5.4,Yes,Phone,Low
1702,2024-04-07,Delivery,Low,62,17,9.3,Yes,Phone,Low
1703,2024-05-01,Account,Low,161,70,9.0,Yes,Email,Low
1704,2024-06-08,Delivery,Urgent,22,64,0.8,Yes,Email,Low
1705,2024-10-19,Account,Urgent,95,64,3.7,No,Chat,Low
1706,2024-05-18,Billing,Urgent,168,22,9.9,No,Email,Low
1707,2024-04-20,Billing,Low,113,29,8.1,No,Chat,Medium
1708,2024-11-12,Other,High,202,48,6.7,No,Email,Low
1709,2024-10-10,Technical,Low,224,66,4.5,No,Phone,Low
1710,2024-09-10,Other,Medium,41,42,4.6,Yes,Phone,Low
1711,2024-03-04,Delivery,Medium,136,15,1.1,Yes,Email,Low
1712,2024-12-09,Delivery,High,53,36,0.9,Yes,Email,Low
1713,2024-12-10,Billing,Low,80,23,0.6,No,Email,Low
1714,2024-11-01,Other,Urgent,210,30,3.4,No,Email,Low
1715,2024-11-20,Billing,Urgent,211,22,5.8,No,Email,Low
1716,2024-02-06,Technical,Medium,69,15,4.7,Yes,Phone,Low
1717,2024-06-12,Other,Low,198,32,1.6,Yes,Chat,Low
1718,2024-07-25,Other,Medium,199,61,3.8,Yes,Chat,Low
1719,2024-08-31,Other,Medium,107,69,9.5,Yes,Chat,Low
1720,2024-07-29,Other,Low,153,48,9.2,No,Phone,Medium
1721,2024-03-21,Billing,High,187,18,1.9,Yes,Chat,Low
1722,2024-09-10,Billing,Medium,27,19,1.6,Yes,Phone,Medium
1723,2024-11-19,Technical,Urgent,94,11,4.9,Yes,Chat,Low
1724,2024-09-27,Billing,Medium,75,67,2.1,Yes,Email,Low
1725,2024-12-19,Other,Medium,76,72,8.0,Yes,Chat,Low
1726,2024-04-24,Account,Medium,39,30,3.9,Yes,Chat,Low
1727,2024-01-09,Other,Low,52,8,8.8,No,Phone,Medium
1728,2024-09-12,Technical,High,93,31,6.5,No,Phone,Low
1729,2024-01-03,Delivery,High,167,5,7.8,Yes,Email,Medium
1730,2024-06-10,Other,High,23,47,6.5,Yes,Phone,Medium
1731,2024-08-16,Delivery,Urgent,43,32,5.6,Yes,Chat,Low
1732,2024-01-27,Technical,Urgent,36,61,5.1,No,Chat,Low
1733,2024-07-04,Other,Urgent,159,45,6.4,Yes,Chat,Low
1734,2024-07-24,Delivery,High,123,62,3.2,Yes,Chat,Low
1735,2024-05-11,Other,Urgent,56,67,7.5,No,Phone,Low
1736,2024-01-16,Account,Urgent,148,69,5.0,Yes,Chat,Low
1737,2024-09-28,Account,Medium,184,72,1.5,No,Chat,Low
1738,2024-08-12,Account,Low,200,43,2.8,No,Email,Low
1739,2024-09-24,Delivery,High,206,26,0.7,No,Phone,Low
1740,2024-01-16,Other,Urgent,161,39,5.1,No,Email,Low
1741,2024-03-30,Delivery,High,127,35,9.2,Yes,Chat,Low
1742,2024-09-08,Delivery,High,199,54,8.7,Yes,Phone,Low
1743,2024-03-26,Billing,Urgent,14,30,2.9,No,Email,Medium
1744,2024-04-13,Billing,Urgent,239,7,6.7,Yes,Phone,Low
1745,2024-10-21,Billing,Urgent,181,13,7.7,No,Email,Low
1746,2024-01-21,Other,Medium,67,40,5.0,Yes,Email,Low
1747,2024-07-16,Billing,Medium,220,21,3.1,Yes,Email,Low
1748,2024-04-08,Technical,High,229,53,6.3,Yes,Phone,Low
1749,2024-08-04,Billing,Low,98,49,3.7,Yes,Chat,Low
1750,2024-08-06,Technical,High,202,49,3.6,Yes,Chat,Low
1751,2024-11-05,Account,High,202,36,1.4,No,Email,Low
1752,2024-03-11,Technical,Low,205,58,4.7,Yes,Phone,Low
1753,2024-09-19,Account,Urgent,222,45,2.7,Yes,Phone,Low
1754,2024-08-23,Delivery,Low,213,13,2.9,No,Email,Low
1755,2024-11-30,Other,High,110,12,6.4,Yes,Chat,Low
1756,2024-02-04,Billing,Low,164,43,4.7,No,Email,Low
1757,2024-01-04,Technical,Low,235,59,8.1,No,Email,Medium
1758,2024-09-17,Account,Low,150,67,4.6,No,Chat,Low
1759,2024-04-29,Billing,Urgent,219,22,10.0,Yes,Phone,Low
1760,2024-01-09,Account,Low,157,22,8.7,Yes,Chat,Low
1761,2024-03-27,Account,Low,101,45,0.8,No,Chat,Low
1762,2024-04-11,Billing,Low,126,12,8.1,No,Phone,Medium
1763,2024-11-16,Delivery,Medium,136,2,3.0,No,Chat,Medium
1764,2024-06-27,Billing,High,85,13,1.4,No,Phone,Low
1765,2024-07-11,Billing,Urgent,42,16,9.9,No,Email,Low
1766,2024-05-24,Account,High,151,14,1.0,Yes,Phone,Low
1767,2024-09-09,Other,Medium,6,14,5.5,No,Chat,High
1768,2024-05-02,Billing,Medium,135,17,4.5,No,Email,Low
1769,2024-02-11,Technical,Medium,170,8,1.2,Yes,Chat,Low
1770,2024-12-10,Other,Low,154,54,4.5,Yes,Email,Low
1771,2024-09-01,Other,Low,160,70,6.8,Yes,Chat,Low
1772,2024-06-08,Billing,Urgent,16,31,3.4,No,Phone,Medium
1773,2024-04-24,Billing,Medium,153,12,0.9,Yes,Email,Low
1774,2024-01-21,Billing,Medium,44,56,1.9,Yes,Phone,Low
1775,2024-12-26,Other,Urgent,124,33,4.5,Yes,Email,Low
1776,2024-01-23,Other,Medium,158,54,6.2,Yes,Email,Low
1777,2024-02-10,Delivery,High,154,61,5.2,Yes,Email,Low
1778,2024-04-19,Billing,Medium,198,3,5.5,No,Phone,High
1779,2024-02-07,Billing,Medium,173,30,4.4,Yes,Email,Low
1780,2024-03-20,Delivery,High,24,4,5.2,No,Email,High
1781,2024-04-05,Delivery,Urgent,105,15,8.0,No,Email,Low
1782,2024-12-29,Technical,High,200,72,2.3,No,Phone,Low
1783,2024-05-11,Account,Medium,240,41,1.8,Yes,Phone,Low
1784,2024-04-14,Delivery,Medium,211,37,2.0,No,Phone,Low
1785,2024-08-20,Billing,Low,116,13,10.0,No,Email,Medium
1786,2024-11-05,Account,Urgent,61,56,1.2,No,Email,Low
1787,2024-07-30,Technical,High,153,16,8.9,Yes,Phone,Low
1788,2024-11-20,Delivery,Low,28,2,1.1,No,Phone,High
1789,2024-10-19,Billing,Urgent,197,49,4.0,Yes,Email,Low
1790,2024-03-02,Account,Medium,187,10,0.9,Yes,Chat,Low
1791,2024-05-19,Delivery,Medium,29,8,7.7,No,Chat,High
1792,2024-12-15,Technical,Low,95,63,6.0,Yes,Chat,Low
1793,2024-05-15,Account,High,86,60,5.7,Yes,Phone,Low
1794,2024-05-30,Other,High,213,24,8.0,No,Phone,Low
1795,2024-08-01,Delivery,Urgent,124,22,6.5,Yes,Chat,Low
1796,2024-02-12,Billing,Urgent,52,58,2.6,No,Chat,Low
1797,2024-06-06,Other,Low,239,6,3.7,Yes,Email,Medium
1798,2024-09-26,Delivery,High,195,22,2.3,Yes,Chat,Low
1799,2024-12-04,Billing,Low,127,31,2.1,Yes,Phone,Low
1800,2024-12-13,Delivery,Urgent,133,39,7.3,Yes,Chat,Low
1801,2024-11-22,Other,High,239,54,2.7,No,Email,Low
1802,2024-02-24,Technical,Urgent,191,11,5.1,Yes,Phone,Low
1803,2024-01-06,Billing,High,240,48,8.8,Yes,Chat,Low
1804,2024-06-22,Billing,Low,64,44,1.1,No,Email,Low
1805,2024-11-29,Delivery,Low,174,50,5.7,No,Chat,Medium
1806,2024-11-01,Technical,Medium,118,29,1.0,Yes,Email,Low
1807,2024-06-15,Delivery,High,233,66,1.2,No,Chat,Low
1808,2024-08-22,Other,Urgent,110,24,5.2,Yes,Email,Low
1809,2024-04-12,Other,Medium,113,42,9.1,No,Email,Medium
1810,2024-03-09,Other,Urgent,106,12,3.5,Yes,Phone,Low
1811,2024-10-24,Delivery,Urgent,94,6,8.9,No,Chat,Medium
1812,2024-07-31,Account,Low,103,42,9.1,No,Email,Medium
1813,2024-07-20,Delivery,High,227,24,9.9,No,Email,Low
1814,2024-06-05,Delivery,Low,163,2,3.7,No,Phone,Medium
1815,2024-11-08,Technical,Medium,138,43,3.2,No,Email,Low
1816,2024-04-17,Account,High,65,8,6.3,Yes,Phone,Low
1817,2024-09-01,Other,Urgent,19,38,2.1,Yes,Phone,Low
1818,2024-12-23,Billing,Low,67,14,2.5,No,Phone,Low
1819,2024-03-25,Account,Medium,58,47,8.2,No,Phone,Medium
1820,2024-12-03,Other,Urgent,156,68,3.6,No,Phone,Low
1821,2024-03-04,Technical,Medium,55,46,9.1,Yes,Phone,Low
1822,2024-07-09,Delivery,Urgent,175,36,6.3,No,Phone,Low
1823,2024-05-30,Technical,Urgent,119,46,2.7,Yes,Chat,Low
1824,2024-05-08,Account,Medium,156,42,9.5,Yes,Email,Low
1825,2024-08-18,Account,Urgent,99,72,2.3,Yes,Chat,Low
1826,2024-05-02,Delivery,Urgent,178,9,6.4,Yes,Phone,Low
1827,2024-03-21,Delivery,Urgent,165,44,3.9,No,Chat,Low
1828,2024-07-18,Other,High,144,45,6.3,No,Chat,Low
1829,2024-12-04,Account,Low,101,7,9.3,No,Chat,Medium
1830,2024-12-17,Technical,Low,128,40,0.8,No,Email,Low
1831,2024-04-07,Other,Urgent,89,51,3.9,No,Chat,Low
1832,2024-01-03,Billing,High,204,24,4.8,Yes,Phone,Low
1833,2024-02-01,Delivery,High,38,63,6.3,Yes,Phone,Low
1834,2024-06-14,Delivery,High,163,60,9.7,No,Chat,Low
1835,2024-08-03,Other,Urgent,30,51,3.6,No,Email,Medium
1836,2024-11-17,Billing,Urgent,92,57,3.5,Yes,Phone,Low
1837,2024-10-12,Technical,Medium,105,41,6.2,No,Email,Medium
1838,2024-12-14,Billing,Urgent,104,34,6.1,Yes,Email,Low
1839,2024-07-28,Other,High,105,63,0.5,Yes,Email,Low
1840,2024-03-03,Technical,Urgent,154,46,5.8,Yes,Email,Low
1841,2024-12-14,Delivery,Low,55,18,6.8,No,Chat,Medium
1842,2024-03-22,Other,Medium,124,14,8.2,No,Chat,Medium
1843,2024-05-12,Other,Medium,50,7,9.1,Yes,Email,Low
1844,2024-12-08,Technical,Urgent,154,70,2.5,No,Chat,Low
1845,2024-05-02,Account,Urgent,220,54,7.9,Yes,Phone,Low
1846,2024-01-31,Account,Urgent,89,18,5.6,Yes,Chat,Low
1847,2024-03-21,Billing,Urgent,97,14,5.2,Yes,Chat,Low
1848,2024-04-24,Billing,Low,8,11,2.3,Yes,Chat,Medium
1849,2024-08-10,Other,High,178,66,7.4,No,Phone,Low
1850,2024-07-24,Technical,Low,27,71,0.7,Yes,Chat,Medium
1851,2024-12-01,Delivery,Low,213,53,0.6,Yes,Email,Low
1852,2024-07-23,Billing,Low,229,68,3.9,Yes,Phone,Low
1853,2024-10-31,Other,Low,210,34,0.7,Yes,Chat,Low
1854,2024-07-11,Delivery,Medium,199,26,7.5,Yes,Chat,Low
1855,2024-01-22,Other,Urgent,136,19,5.4,Yes,Chat,Low
1856,2024-12-26,Technical,Low,67,61,9.3,Yes,Email,Low
1857,2024-01-06,Technical,Low,89,25,3.7,Yes,Email,Low
1858,2024-08-26,Account,Urgent,188,44,3.2,No,Email,Low
1859,2024-01-31,Delivery,High,39,16,5.4,Yes,Phone,Low
1860,2024-01-03,Billing,Low,198,18,1.8,No,Phone,Low
1861,2024-06-11,Delivery,Low,203,26,6.4,Yes,Email,Low
1862,2024-06-17,Account,High,226,26,9.0,Yes,Chat,Low
1863,2024-11-16,Other,Low,100,59,0.9,No,Chat,Low
1864,2024-05-16,Technical,Low,227,58,2.0,No,Chat,Low
1865,2024-06-11,Account,Urgent,152,21,2.9,No,Phone,Low
1866,2024-08-10,Delivery,Urgent,8,44,8.3,Yes,Email,Medium
1867,2024-06-19,Billing,Low,72,56,4.4,No,Email,Low
1868,2024-04-17,Other,Urgent,188,63,7.7,Yes,Phone,Low
1869,2024-12-27,Technical,Urgent,158,5,6.6,Yes,Phone,Medium
1870,2024-01-23,Other,Urgent,235,36,2.5,Yes,Email,Low
1871,2024-02-06,Other,Urgent,195,13,6.0,No,Email,Low
1872,2024-02-22,Billing,Urgent,70,59,5.4,Yes,Phone,Low
1873,2024-12-16,Billing,High,75,5,5.0,No,Chat,Medium
1874,2024-08-01,Other,Urgent,226,58,2.6,Yes,Chat,Low
1875,2024-10-31,Billing,High,223,27,3.5,No,Chat,Low
1876,2024-03-29,Delivery,High,203,41,0.9,No,Email,Low
1877,2024-09-14,Other,Low,85,11,0.6,No,Chat,Low
1878,2024-04-21,Account,Low,175,29,2.0,Yes,Email,Low
1879,2024-12-13,Billing,High,108,11,8.6,Yes,Chat,Low
1880,2024-07-04,Account,Urgent,128,16,0.6,No,Phone,Low
1881,2024-09-28,Technical,Urgent,21,59,3.0,Yes,Email,Low
1882,2024-02-21,Delivery,Medium,234,52,1.0,Yes,Email,Low
1883,2024-04-17,Technical,High,187,27,3.7,No,Phone,Low
1884,2024-03-26,Billing,Medium,83,31,5.2,Yes,Phone,Low
1885,2024-03-12,Billing,Low,154,43,3.0,No,Email,Low
1886,2024-11-27,Technical,Medium,197,50,3.0,No,Email,Low
1887,2024-07-31,Technical,Medium,124,19,1.3,No,Email,Low
1888,2024-04-07,Delivery,Low,228,60,8.0,Yes,Phone,Low
1889,2024-06-11,Billing,Low,183,4,9.7,No,Email,High
1890,2024-05-02,Billing,Low,65,16,6.6,Yes,Chat,Low
1891,2024-07-22,Technical,Low,194,68,7.0,Yes,Chat,Low
1892,2024-02-06,Account,Urgent,61,29,3.1,No,Email,Low
1893,2024-01-28,Technical,High,40,39,7.2,No,Email,Low
1894,2024-06-21,Delivery,High,174,19,6.4,Yes,Chat,Low
1895,2024-06-30,Delivery,Low,175,31,9.2,No,Chat,Medium
1896,2024-08-24,Billing,Medium,154,17,4.8,No,Email,Low
1897,2024-09-29,Technical,High,226,29,5.5,Yes,Email,Low
1898,2024-06-21,Other,High,33,71,2.5,Yes,Phone,Low
1899,2024-11-14,Billing,Medium,19,6,8.9,No,Email,High
1900,2024-06-12,Billing,Low,116,47,3.6,No,Chat,Low
1901,2024-02-02,Other,Low,38,55,8.6,No,Chat,Medium
1902,2024-03-29,Technical,Medium,45,54,2.6,No,Email,Low
1903,2024-10-03,Other,Low,112,46,1.7,Yes,Email,Low
1904,2024-02-04,Technical,Medium,7,61,1.5,No,Phone,Medium
1905,2024-10-30,Other,Urgent,32,50,2.3,Yes,Email,Low
1906,2024-04-17,Account,Low,211,12,0.5,Yes,Chat,Low
1907,2024-02-21,Delivery,Medium,213,64,2.6,Yes,Phone,Low
1908,2024-10-10,Technical,Medium,152,65,7.5,Yes,Phone,Low
1909,2024-04-07,Technical,Medium,205,21,9.8,No,Email,Medium
1910,2024-03-23,Other,High,26,56,8.6,Yes,Chat,Medium
1911,2024-12-19,Delivery,High,46,54,9.9,Yes,Chat,Low
1912,2024-02-16,Delivery,Urgent,216,68,4.0,Yes,Phone,Low
1913,2024-02-25,Billing,High,130,19,7.1,No,Chat,Low
1914,2024-12-07,Other,High,237,15,2.8,Yes,Email,Low
1915,2024-11-26,Delivery,Urgent,115,7,4.5,Yes,Phone,Low
1916,2024-02-25,Account,Medium,232,59,7.6,No,Phone,Medium
1917,2024-06-25,Account,Medium,175,5,6.9,Yes,Email,Medium
1918,2024-03-20,Delivery,Medium,181,66,5.3,No,Phone,Medium
1919,2024-05-07,Delivery,Low,128,20,9.2,No,Phone,Medium
1920,2024-06-19,Billing,Urgent,213,59,5.0,Yes,Email,Low
1921,2024-07-04,Technical,High,172,51,8.1,No,Email,Low
1922,2024-01-02,Delivery,High,59,64,4.3,Yes,Phone,Low
1923,2024-08-24,Account,Medium,239,44,6.9,No,Email,Medium
1924,2024-09-01,Delivery,Urgent,239,34,2.2,Yes,Phone,Low
1925,2024-05-22,Other,High,236,18,8.9,No,Phone,Low
1926,2024-04-21,Technical,Low,160,72,8.2,Yes,Chat,Low
1927,2024-03-13,Account,High,223,39,1.1,Yes,Chat,Low
1928,2024-11-03,Account,High,159,51,8.8,No,Chat,Low
1929,2024-02-15,Delivery,Medium,100,36,4.4,No,Chat,Low
1930,2024-09-10,Other,Urgent,99,10,0.7,No,Chat,Low
1931,2024-11-13,Technical,High,162,41,8.1,No,Chat,Low
1932,2024-04-17,Technical,Urgent,156,2,4.4,No,Chat,Medium
1933,2024-12-03,Account,Medium,45,24,3.7,No,Phone,Low
1934,2024-06-25,Technical,High,177,30,5.0,Yes,Chat,Low
1935,2024-08-07,Technical,Medium,62,51,8.2,No,Chat,Medium
1936,2024-05-03,Technical,Medium,201,50,5.9,Yes,Chat,Low
1937,2024-11-14,Account,Urgent,135,13,0.7,Yes,Email,Low
1938,2024-09-04,Delivery,High,57,50,1.5,No,Email,Low
1939,2024-02-15,Account,High,167,29,0.9,No,Phone,Low
1940,2024-11-08,Technical,High,173,27,2.1,No,Chat,Low
1941,2024-11-07,Delivery,Low,58,20,10.0,No,Phone,Medium
1942,2024-01-05,Other,High,212,22,1.3,Yes,Email,Low
1943,2024-05-06,Billing,Medium,37,41,0.9,No,Email,Low
1944,2024-01-11,Account,Urgent,48,2,2.3,Yes,Chat,Low
1945,2024-06-28,Other,Urgent,161,26,0.9,Yes,Email,Low
1946,2024-06-09,Account,High,96,20,7.0,No,Chat,Low
1947,2024-03-14,Other,Urgent,222,13,5.2,Yes,Chat,Low
1948,2024-12-10,Technical,Urgent,126,1,7.2,No,Chat,Medium
1949,2024-11-16,Other,Urgent,169,49,2.4,No,Chat,Low
1950,2024-02-24,Technical,Urgent,220,57,5.7,No,Email,Low
1951,2024-08-01,Delivery,High,232,63,9.4,Yes,Phone,Low
1952,2024-04-05,Other,Medium,151,42,4.0,Yes,Phone,Low
1953,2024-10-18,Other,High,86,56,1.5,No,Phone,Low
1954,2024-01-05,Other,Medium,178,17,9.5,Yes,Phone,Low
1955,2024-01-09,Technical,Medium,164,39,4.0,Yes,Email,Low
1956,2024-07-16,Delivery,Medium,176,14,7.8,Yes,Chat,Low
1957,2024-09-22,Delivery,High,77,45,3.2,Yes,Chat,Low
1958,2024-06-06,Other,Medium,65,32,7.8,No,Phone,Medium
1959,2024-09-26,Account,Low,197,12,4.6,No,Phone,Low
1960,2024-03-07,Account,Urgent,60,18,2.1,No,Chat,Low
1961,2024-02-13,Delivery,Low,222,42,0.8,Yes,Phone,Low
1962,2024-07-23,Account,Low,121,69,5.7,No,Email,Medium
1963,2024-05-27,Account,High,116,50,3.4,Yes,Email,Low
1964,2024-01-14,Technical,Low,11,31,2.4,Yes,Phone,Medium
1965,2024-10-07,Other,Medium,84,4,2.6,Yes,Phone,Medium
1966,2024-12-13,Delivery,Low,178,63,4.6,No,Chat,Low
1967,2024-10-09,Account,Low,151,42,4.3,Yes,Phone,Low
1968,2024-08-01,Other,High,149,15,1.5,Yes,Phone,Low
1969,2024-07-04,Account,High,168,16,0.9,Yes,Chat,Low
1970,2024-07-09,Other,Low,159,39,3.8,No,Phone,Low
1971,2024-04-21,Delivery,High,80,5,6.0,No,Email,Medium
1972,2024-05-16,Delivery,Medium,106,37,8.3,No,Chat,Medium
1973,2024-02-13,Account,High,101,61,3.7,No,Email,Low
1974,2024-11-23,Other,Medium,215,57,5.3,No,Email,Medium
1975,2024-12-12,Delivery,Low,192,19,4.3,Yes,Chat,Low
1976,2024-05-14,Billing,High,102,19,2.7,Yes,Phone,Low
1977,2024-07-25,Delivery,Medium,89,50,6.2,Yes,Phone,Low
1978,2024-02-28,Billing,Urgent,42,47,6.4,Yes,Phone,Low
1979,2024-11-17,Technical,High,229,66,3.7,Yes,Phone,Low
1980,2024-01-05,Technical,Urgent,82,19,7.8,No,Chat,Low
1981,2024-11-26,Technical,High,159,15,9.6,Yes,Phone,Low
1982,2024-08-13,Delivery,Urgent,155,35,2.4,No,Email,Low
1983,2024-06-19,Billing,Medium,160,16,5.9,Yes,Phone,Low
1984,2024-10-17,Account,Low,205,33,4.8,Yes,Phone,Low
1985,2024-05-13,Billing,High,147,56,0.7,Yes,Email,Low
1986,2024-06-26,Delivery,Low,169,27,7.0,No,Chat,Medium
1987,2024-10-15,Technical,Medium,13,22,4.6,Yes,Chat,Medium
1988,2024-12-11,Delivery,High,131,72,8.5,No,Chat,Low
1989,2024-12-30,Billing,Urgent,238,38,8.9,No,Phone,Low
1990,2024-01-14,Account,Medium,28,64,9.4,Yes,Phone,Medium
1991,2024-09-27,Billing,Urgent,32,27,6.0,No,Chat,Low
1992,2024-04-22,Account,Low,118,8,5.3,No,Email,Medium
1993,2024-02-04,Account,Low,64,23,3.2,Yes,Phone,Low
1994,2024-08-12,Other,High,224,9,3.9,Yes,Chat,Low
1995,2024-06-29,Billing,Low,205,6,8.5,Yes,Chat,Medium
1996,2024-04-03,Account,Medium,14,39,7.6,Yes,Email,Medium
1997,2024-07-05,Technical,Medium,100,35,7.8,Yes,Phone,Low
1998,2024-06-08,Technical,High,80,63,8.4,Yes,Chat,Low
1999,2024-09-29,Account,High,222,22,9.8,No,Email,Low
2000,2024-11-19,Other,Medium,143,43,7.4,No,Phone,Medium
2001,2024-07-25,Technical,Urgent,131,49,6.4,No,Email,Low
2002,2024-10-05,Delivery,Low,234,35,1.0,No,Chat,Low
2003,2024-11-01,Account,Urgent,194,19,0.6,No,Email,Low
2004,2024-06-22,Technical,High,97,14,2.3,No,Email,Low
2005,2024-05-15,Delivery,Urgent,101,48,2.6,Yes,Chat,Low
2006,2024-04-24,Delivery,Medium,130,50,9.9,Yes,Email,Low
2007,2024-06-05,Billing,Medium,140,71,1.4,No,Email,Low
2008,2024-07-10,Other,Medium,212,68,3.6,Yes,Chat,Low
